,image_name,Good,Usable,Reject
89,20051214_57260_0100_PP.png,0.9875809,0.009967078,0.008258325
90,20051214_57940_0100_PP.png,0.9696315,0.023969091,0.011350713
91,20051216_44832_0200_PP.png,0.98758113,0.009966778,0.008258465
92,20051216_45226_0200_PP.png,0.98758113,0.009966768,0.008258477
93,20051216_45375_0200_PP.png,0.9776979,0.020623315,0.0063086855
94,20051216_47514_0200_PP.png,0.9875809,0.009967041,0.008258297
95,20060407_41330_0200_PP.png,0.98758113,0.009966778,0.008258457
96,20060407_41831_0200_PP.png,0.98740363,0.010083345,0.008314092
97,20060407_41937_0200_PP.png,0.98758113,0.00996681,0.008258441
98,20060407_45107_0200_PP.png,0.98758113,0.009966778,0.008258457
99,20060407_45477_0200_PP.png,0.9875808,0.009966509,0.008258719
100,20060407_46422_0200_PP.png,0.98758113,0.009966778,0.008258457
101,20060410_40146_0200_PP.png,0.98758113,0.009966782,0.008258462
102,20060410_40481_0200_PP.png,0.98758113,0.009966806,0.008258446
103,20060410_40499_0200_PP.png,0.98758066,0.009967365,0.008258246
104,20060410_40605_0200_PP.png,0.98758113,0.009966871,0.008258406
105,20060410_41767_0200_PP.png,0.98758113,0.009966778,0.008258457
106,20060410_43675_0200_PP.png,0.98730075,0.010190973,0.008301289
107,20060410_44248_0200_PP.png,0.9875809,0.00996657,0.00825866
108,20060410_46874_0200_PP.png,0.98758113,0.009966792,0.008258454
109,20060410_46893_0200_PP.png,0.98758113,0.009966778,0.008258457
110,20060410_47166_0200_PP.png,0.98758113,0.009966778,0.008258457
111,20060410_47331_0200_PP.png,0.9875217,0.010026872,0.008238856
112,20060411_57853_0200_PP.png,0.987581,0.009966645,0.008258594
113,20060411_58155_0200_PP.png,0.9875809,0.009966871,0.008258433
114,20060411_58221_0200_PP.png,0.9728684,0.022189666,0.008597978
115,20060411_58238_0200_PP.png,0.98758066,0.009967319,0.008258137
116,20060411_58303_0200_PP.png,0.98758113,0.009966792,0.008258454
117,20060411_58328_0200_PP.png,0.98758113,0.009966806,0.008258441
118,20060411_58571_0200_PP.png,0.5602158,0.097953506,0.09548961
119,20060411_58971_0200_PP.png,0.98758113,0.009966782,0.008258457
120,20060411_58993_0200_PP.png,0.98758113,0.009966778,0.008258457
121,20060411_59190_0200_PP.png,0.98758113,0.009966778,0.008258462
122,20060411_59919_0200_PP.png,0.98758113,0.009966778,0.008258481
123,20060411_60263_0200_PP.png,0.98757464,0.009973763,0.008254455
124,20060411_60283_0200_PP.png,0.9875759,0.009972986,0.008254713
125,20060411_61060_0200_PP.png,0.98758113,0.009966778,0.008258462
126,20060411_61214_0200_PP.png,0.98758113,0.009966834,0.008258446
127,20060411_61478_0200_PP.png,0.98758113,0.009966778,0.008258457
128,20060411_61548_0200_PP.png,0.987581,0.009966871,0.008258411
129,20060411_62228_0200_PP.png,0.98758113,0.009966778,0.008258457
130,20060412_51656_0200_PP.png,0.9875786,0.009969394,0.008257017
131,20060412_51952_0200_PP.png,0.9875808,0.0099670505,0.008258336
132,20060412_52020_0200_PP.png,0.98758113,0.009966778,0.008258457
133,20060412_52038_0200_PP.png,0.98758054,0.009967564,0.00825798
134,20060412_52098_0200_PP.png,0.98758113,0.009966778,0.008258462
135,20060412_52668_0200_PP.png,0.987421,0.010054001,0.008326166
136,20060412_52685_0200_PP.png,0.98758113,0.009966778,0.008258462
137,20060412_52840_0200_PP.png,0.987581,0.009966693,0.008258543
138,20060412_52978_0200_PP.png,0.987581,0.009967013,0.008258317
139,20060412_58287_0200_PP.png,0.98758113,0.009966778,0.008258457
140,20060412_58471_0200_PP.png,0.8269244,0.12227915,0.026470222
141,20060412_58497_0200_PP.png,0.95555377,0.024085043,0.014491909
142,20060412_58668_0200_PP.png,0.723787,0.2854207,0.006861542
143,20060412_58723_0200_PP.png,0.98758113,0.009966787,0.008258454
144,20060412_58889_0200_PP.png,0.98613715,0.0097323535,0.009160274
145,20060412_59012_0200_PP.png,0.98758113,0.009966778,0.008258457
146,20060412_59037_0200_PP.png,0.98758113,0.009966778,0.008258457
147,20060412_59100_0200_PP.png,0.98758113,0.009966782,0.008258457
148,20060412_59400_0200_PP.png,0.9875802,0.009966429,0.00825891
149,20060412_59636_0200_PP.png,0.98758113,0.009966787,0.008258457
150,20060412_59717_0200_PP.png,0.98756254,0.009955322,0.008270542
151,20060412_60337_0200_PP.png,0.98758113,0.009966782,0.008258457
152,20060412_60396_0200_PP.png,0.98758113,0.009966787,0.008258454
153,20060412_60573_0200_PP.png,0.9875809,0.009966891,0.008258422
154,20060412_60751_0200_PP.png,0.98758113,0.009966787,0.008258457
155,20060412_60895_0200_PP.png,0.9666186,0.02476036,0.012727715
156,20060412_60913_0200_PP.png,0.035701215,0.9320467,0.07525963
157,20060412_61000_0200_PP.png,0.98758113,0.009966778,0.008258457
158,20060412_61081_0200_PP.png,0.9875644,0.0099782655,0.008257551
159,20060412_61251_0200_PP.png,0.9863703,0.011417623,0.00749472
160,20060412_61299_0200_PP.png,0.987581,0.009966932,0.008258367
161,20060412_61365_0200_PP.png,0.9875799,0.009968292,0.008257535
162,20060412_61433_0200_PP.png,0.9875799,0.009966392,0.008259266
163,20060412_61501_0200_PP.png,0.987581,0.009966773,0.008258481
164,20060412_61593_0200_PP.png,0.98758113,0.00996674,0.008258512
165,20060412_61790_0200_PP.png,0.9875808,0.009967088,0.008258309
166,20060412_63032_0200_PP.png,0.9875808,0.00996722,0.008258192
167,20060522_45248_0100_PP.png,0.98758113,0.009966778,0.008258457
168,20060522_45583_0100_PP.png,0.9875787,0.009969658,0.008256711
169,20060522_45967_0100_PP.png,0.98758113,0.009966778,0.008258462
170,20060522_46266_0100_PP.png,0.9875804,0.009967539,0.00825829
171,20060523_43016_0100_PP.png,0.98758113,0.009966778,0.008258457
172,20060523_43038_0100_PP.png,0.98758113,0.009966778,0.008258457
173,20060523_43267_0100_PP.png,0.98758113,0.009966778,0.008258457
174,20060523_45235_0100_PP.png,0.9875793,0.0099689895,0.00825711
175,20060523_45369_0100_PP.png,0.9875809,0.009967046,0.008258411
176,20060523_45389_0100_PP.png,0.98758113,0.009966838,0.008258446
177,20060523_48199_0100_PP.png,0.98758113,0.009966778,0.008258457
178,20060523_48425_0100_PP.png,0.9875789,0.009969102,0.008257957
179,20060523_49010_0100_PP.png,0.98758113,0.009966796,0.008258446
180,20060523_49681_0100_PP.png,0.9875802,0.009967738,0.008258219
181,20060523_49859_0100_PP.png,0.98758113,0.009966778,0.008258457
182,20060523_50408_0100_PP.png,0.98758113,0.009966778,0.008258462
183,20060523_50489_0100_PP.png,0.98391163,0.014310101,0.0065311133
184,20060529_56338_0100_PP.png,0.98758113,0.009966778,0.008258457
185,20060530_36860_0100_PP.png,0.987581,0.009966806,0.008258457
186,20060530_36895_0100_PP.png,0.98758066,0.009967351,0.008258109
187,20060530_53062_0100_PP.png,0.98758113,0.009966782,0.008258462
188,20060530_53233_0100_PP.png,0.98758113,0.009966792,0.008258454
189,20060530_53522_0100_PP.png,0.98758,0.009966016,0.0082592815
190,20060530_53540_0100_PP.png,0.98758054,0.009967389,0.00825832
191,20060530_53954_0100_PP.png,0.98607635,0.011414889,0.0080385925
192,20060530_54117_0100_PP.png,0.98757356,0.009975391,0.008254373
193,20060530_54390_0100_PP.png,0.9667036,0.029483438,0.008828642
194,20060530_54529_0100_PP.png,0.9875803,0.0099661285,0.008259075
195,20060530_54718_0100_PP.png,0.98640126,0.011084562,0.0081923455
196,20060530_55180_0100_PP.png,0.98758113,0.009966778,0.008258457
197,20060530_55390_0100_PP.png,0.98758113,0.009966778,0.008258457
198,20060530_55746_0100_PP.png,0.98758113,0.009966792,0.008258454
199,20060530_55837_0100_PP.png,0.98758113,0.00996683,0.008258449
